Order ID,Customer ID,Customer Name,Gender,Age,Customer Segment,Email,Phone,City,State,Order Date,Delivery Date,Delivery Status,Delivery Partner,Return Reason,Product ID,Product Name,Size,Unit Price,Quantity,Total Amount,Discount Applied,Payment Method,Payment Status,Review Rating,Customer Lifetime Value
ORD14021,3585,Aarna Tella,Other,49,Online,sgrewal@example.net,9.15601E+11,Karnal,Delhi,05-05-2025,15-05-2025,Pending,EcomExpress,,3,Bisleri Water Bottle 1L,1L,113,17,1921,0.14,Cash on Delivery,Pending,4.2,5034
ORD14022,4345,Charita Bhattacharyya,Male,52,Retail,tamannavarughese@example.com,9.11378E+11,Unnao,West Bengal,03-08-2024,13-08-2024,Returned,Delhivery,Late Delivery,1,Bisleri Water Bottle 250ml,250ml,138,6,828,0.28,UPI,Failed,1.8,2688
ORD14023,5667,Yashoda Peri,Male,39,Online,jagratiaurora@example.com,9.10127E+11,Shahjahanpur,Gujarat,18-05-2025,22-05-2025,Returned,XpressBees,Customer Cancelled,4,Bisleri Water Bottle 2L,2L,29,14,406,0,Credit Card,Paid,3.9,11664
ORD14024,5744,Ayush Chatterjee,Female,58,Wholesale,xdhar@example.org,2784149159,Karawal Nagar,Telangana,22-08-2024,23-08-2024,Returned,BlueDart,Late Delivery,1,Bisleri Water Bottle 250ml,250ml,138,9,1242,0.01,Debit Card,Failed,3.5,16738
ORD14025,7386,Lavanya Ganguly,Male,24,Wholesale,xbhatia@example.com,9.14155E+11,Varanasi,Telangana,21-04-2025,24-04-2025,Delivered,XpressBees,,5,Bisleri Water Bottle 5L,5L,120,10,1200,0.2,Cash on Delivery,Pending,2.9,17618
ORD14026,2755,Nitara Kala,Other,49,Retail,lmody@example.com,8168822038,Sikar,Telangana,11-01-2025,14-01-2025,Pending,EcomExpress,,3,Bisleri Water Bottle 1L,1L,113,14,1582,0.12,Cash on Delivery,Paid,1.8,10581
ORD14027,3183,Girik Kohli,Male,57,Retail,khatrichameli@example.net,9.1131E+11,Malda,Maharashtra,06-04-2025,12-04-2025,Delivered,EcomExpress,,1,Bisleri Water Bottle 250ml,250ml,138,4,552,0.19,UPI,Failed,4.3,19594
ORD14028,1374,Sarthak Sastry,Male,30,Online,dewanubika@example.net,9.14249E+11,Madurai,Karnataka,18-04-2025,26-04-2025,Delivered,XpressBees,,1,Bisleri Water Bottle 250ml,250ml,138,12,1656,0.28,Cash on Delivery,Paid,2.3,4835
ORD14029,5263,Tripti Mani,Male,35,Wholesale,tanveer28@example.net,9.18006E+11,Rohtak,Rajasthan,25-01-2025,26-01-2025,Pending,BlueDart,,2,Bisleri Water Bottle 500ml,500ml,26,4,104,0.07,Cash on Delivery,Failed,3.4,2497
ORD14030,3365,Ubika Konda,Other,45,Wholesale,kadakiavrishti@example.net,1463775218,Udupi,Maharashtra,19-11-2024,20-11-2024,Delivered,Ekart,,5,Bisleri Water Bottle 5L,5L,120,11,1320,0.03,Cash on Delivery,Pending,4,14317
ORD14031,8276,Dhruv Muni,Female,63,Wholesale,hiralmangat@example.org,4633798476,Bikaner,Uttar Pradesh,31-12-2024,02-01-2025,Returned,Ekart,Late Delivery,1,Bisleri Water Bottle 250ml,250ml,138,19,2622,0.18,Credit Card,Failed,2.1,12731
ORD14032,3910,Krishna Badami,Other,51,Retail,azad73@example.net,9678994174,Guwahati,West Bengal,20-06-2025,24-06-2025,Pending,Ekart,,5,Bisleri Water Bottle 5L,5L,120,12,1440,0.06,Credit Card,Failed,2,17436
ORD14033,9177,Gaurangi Narayan,Female,22,Online,cherianomkaar@example.net,1666501544,Dindigul,Gujarat,24-03-2025,29-03-2025,Pending,BlueDart,,2,Bisleri Water Bottle 500ml,500ml,26,5,130,0.01,Net Banking,Paid,1.8,18177
ORD14034,3883,Hemang Saini,Male,58,Retail,devanaarnav@example.com,4194278674,Miryalaguda,Rajasthan,18-06-2025,22-06-2025,Returned,XpressBees,Damaged Product,1,Bisleri Water Bottle 250ml,250ml,138,2,276,0.03,Cash on Delivery,Paid,3.1,14923
ORD14035,3610,Falguni Nadkarni,Other,54,Wholesale,yvaidya@example.net,9556650873,Tinsukia,Delhi,23-01-2025,24-01-2025,Returned,EcomExpress,Customer Cancelled,3,Bisleri Water Bottle 1L,1L,113,2,226,0.22,Debit Card,Failed,1.2,9803
ORD14036,6453,Amol Parsa,Female,61,Wholesale,jbaral@example.org,6649396494,Bikaner,Delhi,15-08-2024,17-08-2024,Returned,BlueDart,Other,4,Bisleri Water Bottle 2L,2L,29,7,203,0.27,Net Banking,Paid,5,5327
ORD14037,8582,Kai D’Alia,Other,22,Wholesale,murthychandran@example.org,2364559122,Gandhinagar,West Bengal,17-06-2025,20-06-2025,Pending,Delhivery,,5,Bisleri Water Bottle 5L,5L,120,18,2160,0.05,Credit Card,Pending,1.3,8303
ORD14038,6811,Darpan Lata,Male,53,Retail,charvi16@example.com,2932900657,Bettiah,Telangana,22-06-2025,25-06-2025,Returned,EcomExpress,Other,4,Bisleri Water Bottle 2L,2L,29,17,493,0.26,Net Banking,Paid,4,6516
ORD14039,9898,Qadim Lala,Male,52,Online,yashodhara37@example.com,7519679419,Latur,Uttar Pradesh,02-06-2025,04-06-2025,Pending,XpressBees,,3,Bisleri Water Bottle 1L,1L,113,9,1017,0.3,Cash on Delivery,Paid,4.6,19644
ORD14040,5660,Chaitanya Mani,Other,53,Online,hemalbanerjee@example.com,1598556263,Ramgarh,Karnataka,29-08-2024,03-09-2024,Delivered,Delhivery,,2,Bisleri Water Bottle 500ml,500ml,26,8,208,0.06,Cash on Delivery,Paid,2.1,16316
ORD14041,8475,Osha Seshadri,Male,58,Retail,sanya37@example.org,1661986793,Jaipur,Telangana,29-06-2025,07-07-2025,Pending,BlueDart,,5,Bisleri Water Bottle 5L,5L,120,14,1680,0.18,Credit Card,Pending,3.3,17424
ORD14042,3100,Vedhika Goswami,Male,31,Online,amaira63@example.org,7030532170,Mango,West Bengal,28-05-2025,04-06-2025,Delivered,EcomExpress,,2,Bisleri Water Bottle 500ml,500ml,26,14,364,0.2,Net Banking,Pending,4.6,1572
ORD14043,3612,Gaurangi Oommen,Male,18,Online,pyohannan@example.net,7332978959,Bhubaneswar,Uttar Pradesh,19-04-2025,28-04-2025,Delivered,Ekart,,2,Bisleri Water Bottle 500ml,500ml,26,5,130,0.02,Credit Card,Paid,2.6,18214
ORD14044,6819,Yoshita Iyer,Male,52,Online,wakeetaramanathan@example.org,567254142,Bhind,Tamil Nadu,18-07-2025,28-07-2025,Pending,EcomExpress,,3,Bisleri Water Bottle 1L,1L,113,19,2147,0.27,Debit Card,Paid,4.4,9740
ORD14045,8395,Udyati Ravel,Female,25,Online,bhaktaveda@example.com,2667205752,Dibrugarh,Maharashtra,01-04-2025,09-04-2025,Pending,Ekart,,4,Bisleri Water Bottle 2L,2L,29,11,319,0.17,Credit Card,Paid,2.7,10839
ORD14046,9089,Qasim Chauhan,Female,55,Retail,eshanakhare@example.net,231612153,Dindigul,Gujarat,18-02-2025,26-02-2025,Returned,BlueDart,Other,1,Bisleri Water Bottle 250ml,250ml,138,3,414,0.05,UPI,Failed,2,10934
ORD14047,2660,Rayaan Deshmukh,Male,42,Online,ishanvi40@example.com,9378912049,Madanapalle,Delhi,19-06-2025,21-06-2025,Returned,Ekart,Late Delivery,5,Bisleri Water Bottle 5L,5L,120,16,1920,0.14,Net Banking,Failed,2.2,9491
ORD14048,8283,Lakshit Khare,Male,39,Online,mitalikothari@example.net,4626117590,Tadepalligudem,Madhya Pradesh,30-09-2024,09-10-2024,Returned,Ekart,Customer Cancelled,5,Bisleri Water Bottle 5L,5L,120,17,2040,0.04,Net Banking,Paid,2.9,14478
ORD14049,2461,Girish Dewan,Female,43,Retail,urmi34@example.org,8994840254,Agartala,Maharashtra,09-12-2024,10-12-2024,Delivered,Ekart,,4,Bisleri Water Bottle 2L,2L,29,14,406,0.06,Cash on Delivery,Pending,2.1,15543
ORD14050,5948,Zaid Krish,Male,57,Online,bakhshi78@example.com,1808158651,Ambattur,Uttar Pradesh,25-05-2025,31-05-2025,Delivered,BlueDart,,5,Bisleri Water Bottle 5L,5L,120,9,1080,0.02,Debit Card,Paid,3.6,12394
ORD14051,5907,Aarush Kant,Female,56,Retail,ijaya58@example.org,9272108186,Phagwara,Uttar Pradesh,31-07-2025,05-08-2025,Delivered,XpressBees,,2,Bisleri Water Bottle 500ml,500ml,26,13,338,0.08,Credit Card,Failed,3.4,1801
ORD14052,8048,Xiti Dua,Male,22,Online,sibalzayyan@example.com,7584089557,Ambala,Tamil Nadu,16-03-2025,22-03-2025,Delivered,Ekart,,5,Bisleri Water Bottle 5L,5L,120,20,2400,0.15,Credit Card,Failed,4.9,10354
ORD14053,8266,Udyati Iyer,Female,40,Online,taraaarini@example.org,3927859287,Guntur,Uttar Pradesh,27-09-2024,03-10-2024,Delivered,XpressBees,,2,Bisleri Water Bottle 500ml,500ml,26,5,130,0.12,Debit Card,Failed,2.3,13202
ORD14054,1927,Sachi Rattan,Male,26,Retail,warhibaral@example.com,6188332516,Udaipur,Uttar Pradesh,15-08-2024,17-08-2024,Pending,BlueDart,,2,Bisleri Water Bottle 500ml,500ml,26,20,520,0.27,UPI,Failed,2.4,3920
ORD14055,3517,Gunbir Ramesh,Male,58,Retail,cyohannan@example.com,9.17401E+11,Gaya,Uttar Pradesh,11-01-2025,15-01-2025,Pending,EcomExpress,,5,Bisleri Water Bottle 5L,5L,120,14,1680,0.08,UPI,Paid,3.7,11314
ORD14056,2719,Priya Ghose,Female,46,Online,ijayavasa@example.com,3464348025,Barasat,West Bengal,06-09-2024,11-09-2024,Delivered,EcomExpress,,3,Bisleri Water Bottle 1L,1L,113,19,2147,0.12,Net Banking,Failed,3.4,14830
ORD14057,5133,Jai Goel,Female,58,Online,zprabhakar@example.net,9.10254E+11,Bally,Madhya Pradesh,04-02-2025,14-02-2025,Pending,Delhivery,,4,Bisleri Water Bottle 2L,2L,29,16,464,0.21,Credit Card,Failed,4.5,15124
ORD14058,2400,Sanaya Virk,Female,37,Wholesale,faraschar@example.net,7783817463,Ranchi,West Bengal,22-05-2025,24-05-2025,Returned,Ekart,Customer Cancelled,4,Bisleri Water Bottle 2L,2L,29,9,261,0.1,UPI,Pending,2.9,18798
ORD14059,6122,Gayathri Mital,Male,28,Retail,qkari@example.com,9.15754E+11,Bhind,Uttar Pradesh,15-12-2024,23-12-2024,Pending,XpressBees,,4,Bisleri Water Bottle 2L,2L,29,20,580,0.07,Credit Card,Paid,2.1,8366
ORD14060,8458,Kiaan Bansal,Other,40,Wholesale,yahvi62@example.org,4035788959,Ichalkaranji,Uttar Pradesh,01-04-2025,09-04-2025,Pending,EcomExpress,,5,Bisleri Water Bottle 5L,5L,120,19,2280,0.14,Cash on Delivery,Paid,1.9,3735
ORD14061,2565,Saksham Khosla,Other,33,Retail,jhaveriekaraj@example.com,1108551229,Davanagere,Delhi,24-08-2024,27-08-2024,Pending,Delhivery,,3,Bisleri Water Bottle 1L,1L,113,20,2260,0.18,UPI,Pending,3.5,20898
ORD14062,4955,Ijaya Hayer,Other,48,Wholesale,osachdeva@example.com,551653765,Danapur,Tamil Nadu,22-03-2025,30-03-2025,Delivered,EcomExpress,,3,Bisleri Water Bottle 1L,1L,113,4,452,0.04,Credit Card,Paid,2.9,2791
ORD14063,1587,Yamini Chhabra,Female,60,Wholesale,varsharandhawa@example.org,4226200638,Delhi,Karnataka,10-05-2025,19-05-2025,Pending,XpressBees,,5,Bisleri Water Bottle 5L,5L,120,5,600,0.27,Net Banking,Paid,3.8,10690
ORD14064,4204,Sarthak Natt,Female,31,Wholesale,rajata91@example.net,8988353888,Saharsa,Gujarat,14-04-2025,24-04-2025,Delivered,Ekart,,2,Bisleri Water Bottle 500ml,500ml,26,4,104,0.13,Cash on Delivery,Failed,3.1,18317
ORD14065,4452,Caleb Lata,Male,48,Retail,aarush36@example.com,9.16476E+11,Gudivada,Maharashtra,23-05-2025,30-05-2025,Pending,BlueDart,,3,Bisleri Water Bottle 1L,1L,113,2,226,0.29,UPI,Paid,2.5,14943
ORD14066,2907,Aarav Vasa,Male,23,Retail,pkota@example.net,278134120,Kumbakonam,Gujarat,02-08-2025,07-08-2025,Returned,Ekart,Late Delivery,2,Bisleri Water Bottle 500ml,500ml,26,10,260,0.21,Cash on Delivery,Failed,3.6,12908
ORD14067,7395,Tara Sood,Male,31,Retail,vrishtishroff@example.com,9.10537E+11,Pimpri-Chinchwad,Uttar Pradesh,29-10-2024,05-11-2024,Delivered,BlueDart,,4,Bisleri Water Bottle 2L,2L,29,8,232,0.26,UPI,Paid,3.5,2122
ORD14068,8928,Nitesh Yadav,Male,49,Wholesale,chaitaly41@example.org,1932003362,Sultan Pur Majra,Rajasthan,19-05-2025,29-05-2025,Returned,Delhivery,Other,5,Bisleri Water Bottle 5L,5L,120,15,1800,0.09,UPI,Paid,3.8,5131
ORD14069,7157,Wridesh Verma,Male,30,Retail,urvashibose@example.org,3045408361,Silchar,Uttar Pradesh,08-06-2025,16-06-2025,Returned,Ekart,Customer Cancelled,4,Bisleri Water Bottle 2L,2L,29,12,348,0.08,UPI,Failed,3,15636
ORD14070,9707,Christopher Rege,Female,47,Online,chasmum00@example.org,1275402987,Ludhiana,Maharashtra,18-05-2025,25-05-2025,Pending,Delhivery,,5,Bisleri Water Bottle 5L,5L,120,20,2400,0.16,Net Banking,Paid,4.6,21526
ORD14071,9639,Raksha Reddy,Other,18,Wholesale,zseshadri@example.com,2486238903,Ramgarh,Delhi,13-09-2024,17-09-2024,Pending,EcomExpress,,1,Bisleri Water Bottle 250ml,250ml,138,4,552,0.03,Credit Card,Pending,1.7,14909
ORD14072,2401,Dominic Samra,Female,37,Wholesale,ekantasarraf@example.net,98434087,Pudukkottai,Tamil Nadu,19-09-2024,25-09-2024,Pending,Delhivery,,2,Bisleri Water Bottle 500ml,500ml,26,5,130,0.26,Debit Card,Paid,3.4,9094
ORD14073,6262,Yashawini Mani,Male,50,Wholesale,wasonsachi@example.com,2023647275,Thrissur,Maharashtra,15-01-2025,23-01-2025,Returned,BlueDart,Late Delivery,2,Bisleri Water Bottle 500ml,500ml,26,4,104,0.05,Credit Card,Failed,2.5,8887
ORD14074,1275,Lipika Bajwa,Female,38,Retail,charqadim@example.net,9.13987E+11,Munger,Maharashtra,01-07-2025,07-07-2025,Delivered,Delhivery,,5,Bisleri Water Bottle 5L,5L,120,14,1680,0.19,Cash on Delivery,Failed,1.6,15738
ORD14075,5346,Frederick Chaudhuri,Female,19,Online,rghose@example.com,9.14645E+11,Rewa,Karnataka,03-12-2024,10-12-2024,Pending,BlueDart,,5,Bisleri Water Bottle 5L,5L,120,9,1080,0.2,Cash on Delivery,Pending,3.8,13586
ORD14076,1647,Nirja Sarna,Male,35,Wholesale,xdin@example.net,6502900822,Tinsukia,West Bengal,05-01-2025,15-01-2025,Delivered,EcomExpress,,5,Bisleri Water Bottle 5L,5L,120,15,1800,0.2,UPI,Paid,2.4,7104
ORD14077,1632,Daniel Chaudry,Female,25,Online,fitan85@example.org,9.19369E+11,Durg,West Bengal,23-10-2024,27-10-2024,Returned,XpressBees,Customer Cancelled,5,Bisleri Water Bottle 5L,5L,120,5,600,0.03,Cash on Delivery,Failed,2.4,6044
ORD14078,1310,Baghyawati Babu,Male,19,Wholesale,rajeshri91@example.org,8614438387,Bettiah,Telangana,06-06-2025,12-06-2025,Returned,XpressBees,Other,2,Bisleri Water Bottle 500ml,500ml,26,9,234,0.24,Cash on Delivery,Paid,3.6,3435
ORD14079,9647,Ekalinga Sarin,Other,64,Retail,yugnaidu@example.org,9799036432,Allahabad,Uttar Pradesh,22-01-2025,28-01-2025,Pending,Delhivery,,5,Bisleri Water Bottle 5L,5L,120,10,1200,0.22,Credit Card,Failed,3.1,11029
ORD14080,3650,Urmi Master,Female,64,Wholesale,agastya14@example.net,2229907508,Hubli–Dharwad,Madhya Pradesh,20-08-2024,29-08-2024,Pending,BlueDart,,1,Bisleri Water Bottle 250ml,250ml,138,19,2622,0.19,Debit Card,Paid,4.4,18001
ORD14081,2366,Isaac Goswami,Male,42,Retail,lchokshi@example.com,9.13676E+11,Udaipur,Madhya Pradesh,27-08-2024,04-09-2024,Delivered,EcomExpress,,2,Bisleri Water Bottle 500ml,500ml,26,18,468,0.01,Cash on Delivery,Paid,2.2,18679
ORD14082,9453,Radhika Bhagat,Female,63,Retail,chatura77@example.org,2192304450,Karnal,Madhya Pradesh,12-02-2025,19-02-2025,Returned,BlueDart,Damaged Product,3,Bisleri Water Bottle 1L,1L,113,1,113,0.17,UPI,Failed,1.3,10809
ORD14083,7170,Rohan Muni,Other,54,Online,patelfaras@example.net,4295093014,Ulhasnagar,Karnataka,22-03-2025,01-04-2025,Delivered,Delhivery,,3,Bisleri Water Bottle 1L,1L,113,14,1582,0.13,UPI,Paid,3.3,21508
ORD14084,2461,Zashil Saran,Other,22,Online,aryaumang@example.net,5460013264,Patiala,Karnataka,27-12-2024,06-01-2025,Returned,XpressBees,Damaged Product,3,Bisleri Water Bottle 1L,1L,113,2,226,0.12,Debit Card,Paid,4.5,18147
ORD14085,4795,Krishna Dugar,Female,48,Online,pbarad@example.net,7589770336,Aurangabad,Madhya Pradesh,02-05-2025,09-05-2025,Pending,BlueDart,,2,Bisleri Water Bottle 500ml,500ml,26,9,234,0.28,Net Banking,Paid,4.1,11013
ORD14086,5111,Alexander Barad,Other,42,Online,jeevika12@example.org,9.17547E+11,Chandrapur,Rajasthan,18-08-2024,23-08-2024,Returned,Ekart,Damaged Product,1,Bisleri Water Bottle 250ml,250ml,138,16,2208,0.27,Net Banking,Failed,2.8,18065
ORD14087,1066,Yashica Ramanathan,Female,29,Online,ymorar@example.org,7823505677,Srinagar,West Bengal,29-06-2025,01-07-2025,Pending,EcomExpress,,3,Bisleri Water Bottle 1L,1L,113,3,339,0.04,Cash on Delivery,Paid,4.7,869
ORD14088,9811,Lipika Kant,Other,46,Retail,fsridhar@example.org,3087853922,Etawah,Maharashtra,30-06-2025,08-07-2025,Returned,EcomExpress,Late Delivery,5,Bisleri Water Bottle 5L,5L,120,9,1080,0,Cash on Delivery,Failed,3.6,6905
ORD14089,5112,Anjali Bahri,Male,27,Retail,tkamdar@example.com,9282908729,Bongaigaon,West Bengal,31-07-2025,09-08-2025,Returned,EcomExpress,Late Delivery,2,Bisleri Water Bottle 500ml,500ml,26,15,390,0.28,Credit Card,Pending,2.1,18444
ORD14090,1578,Meera Murty,Other,43,Online,manan69@example.com,2796291382,Berhampore,Gujarat,05-07-2025,15-07-2025,Delivered,EcomExpress,,3,Bisleri Water Bottle 1L,1L,113,9,1017,0.11,Debit Card,Failed,1.7,13117
ORD14091,9034,Faris Choudhury,Male,50,Online,samakshkhurana@example.net,8000488285,Shivpuri,West Bengal,12-04-2025,18-04-2025,Delivered,EcomExpress,,5,Bisleri Water Bottle 5L,5L,120,7,840,0.14,Credit Card,Paid,4.9,2284
ORD14092,3154,Riya Misra,Female,20,Retail,nidrasur@example.net,3664501745,Ramgarh,Tamil Nadu,20-10-2024,22-10-2024,Delivered,Ekart,,1,Bisleri Water Bottle 250ml,250ml,138,14,1932,0.17,Net Banking,Failed,1.9,5649
ORD14093,6333,Veda Kale,Other,59,Retail,ira28@example.com,6738847048,Phagwara,West Bengal,03-06-2025,06-06-2025,Returned,EcomExpress,Other,4,Bisleri Water Bottle 2L,2L,29,11,319,0.07,Credit Card,Pending,2.5,14230
ORD14094,3645,Mitali Mukherjee,Male,43,Online,ojasvi81@example.org,9.18495E+11,Singrauli,Uttar Pradesh,18-07-2025,26-07-2025,Returned,XpressBees,Customer Cancelled,5,Bisleri Water Bottle 5L,5L,120,17,2040,0.21,Debit Card,Failed,4,6156
ORD14095,1203,Chandani Bora,Female,45,Wholesale,lohitcontractor@example.org,9.15858E+11,Bareilly,Tamil Nadu,23-03-2025,29-03-2025,Delivered,BlueDart,,4,Bisleri Water Bottle 2L,2L,29,20,580,0.18,Credit Card,Pending,3.2,6016
ORD14096,9823,Nimrat Krishnamurthy,Female,53,Wholesale,krishnawarda@example.net,1319769370,Baranagar,Karnataka,27-10-2024,04-11-2024,Pending,BlueDart,,4,Bisleri Water Bottle 2L,2L,29,15,435,0.13,UPI,Failed,1.3,9535
ORD14097,1884,Charan Wali,Other,18,Retail,leena06@example.org,6149273567,Rourkela,West Bengal,07-09-2024,13-09-2024,Delivered,BlueDart,,5,Bisleri Water Bottle 5L,5L,120,5,600,0.22,Net Banking,Failed,1.2,7515
ORD14098,2510,Reva Sabharwal,Male,19,Wholesale,ikaul@example.com,9690281200,Navi Mumbai,Karnataka,28-07-2025,06-08-2025,Delivered,Ekart,,2,Bisleri Water Bottle 500ml,500ml,26,17,442,0.02,Credit Card,Pending,4.4,19097
ORD14099,5737,Rishi Mody,Female,48,Wholesale,hemanginitella@example.org,9.1775E+11,Rajahmundry,Uttar Pradesh,23-02-2025,03-03-2025,Delivered,Delhivery,,1,Bisleri Water Bottle 250ml,250ml,138,11,1518,0.05,Cash on Delivery,Pending,3.6,21086
ORD14100,4746,Dhriti Joshi,Male,65,Retail,inaya29@example.org,6602517878,Bhiwani,Gujarat,27-09-2024,07-10-2024,Pending,EcomExpress,,1,Bisleri Water Bottle 250ml,250ml,138,6,828,0.27,UPI,Failed,1.6,5610
ORD14101,7906,Warjas Borra,Female,51,Wholesale,kai36@example.org,9484070358,Bhusawal,Delhi,14-02-2025,19-02-2025,Delivered,Ekart,,3,Bisleri Water Bottle 1L,1L,113,16,1808,0.21,Net Banking,Pending,1.4,14219
ORD14102,8070,Oni Khare,Male,26,Online,cpalan@example.com,9.15325E+11,Bhimavaram,West Bengal,11-03-2025,13-03-2025,Returned,Ekart,Damaged Product,1,Bisleri Water Bottle 250ml,250ml,138,7,966,0.16,Debit Card,Failed,4.7,12005
ORD14103,9788,Janani Wali,Male,26,Retail,buchgauri@example.com,2476937396,Amravati,Karnataka,11-02-2025,12-02-2025,Returned,Delhivery,Other,4,Bisleri Water Bottle 2L,2L,29,14,406,0.22,Credit Card,Paid,4.6,11508
ORD14104,5328,Vanya Mitter,Female,43,Online,sibalthomas@example.com,7759560960,Danapur,Madhya Pradesh,23-08-2024,26-08-2024,Pending,EcomExpress,,5,Bisleri Water Bottle 5L,5L,120,16,1920,0.01,Net Banking,Paid,3.9,21047
ORD14105,5113,Brijesh Som,Other,46,Online,chanakyapillay@example.net,9.12324E+11,Karawal Nagar,Delhi,10-08-2024,18-08-2024,Pending,Ekart,,1,Bisleri Water Bottle 250ml,250ml,138,19,2622,0.09,Debit Card,Paid,1.6,22493
ORD14106,1984,Dev Purohit,Male,25,Wholesale,jeevika61@example.org,8283654557,Bangalore,West Bengal,06-06-2025,14-06-2025,Delivered,XpressBees,,1,Bisleri Water Bottle 250ml,250ml,138,16,2208,0.08,UPI,Pending,1.6,10808
ORD14107,2288,Aarini Walla,Female,31,Wholesale,faqid92@example.org,4591128154,Agra,Gujarat,03-09-2024,12-09-2024,Returned,BlueDart,Damaged Product,3,Bisleri Water Bottle 1L,1L,113,15,1695,0.01,Debit Card,Failed,2.9,13400
ORD14108,7450,Harini Gaba,Other,47,Wholesale,shauryaagate@example.org,1778197645,Bally,Uttar Pradesh,01-08-2025,10-08-2025,Delivered,Delhivery,,2,Bisleri Water Bottle 500ml,500ml,26,11,286,0.25,Debit Card,Failed,3.9,1317
ORD14109,1865,Niharika Sangha,Other,23,Retail,sachibali@example.com,179609689,Siliguri,Uttar Pradesh,17-05-2025,26-05-2025,Returned,BlueDart,Customer Cancelled,4,Bisleri Water Bottle 2L,2L,29,13,377,0.2,Net Banking,Paid,3.4,5661
ORD14110,7936,Sarthak Contractor,Other,49,Wholesale,qarin23@example.com,2404225686,Thane,Maharashtra,28-08-2024,31-08-2024,Returned,BlueDart,Damaged Product,3,Bisleri Water Bottle 1L,1L,113,20,2260,0.21,Cash on Delivery,Failed,2.3,10999
ORD14111,5214,Mitali Keer,Male,52,Wholesale,qdin@example.net,2377826692,Faridabad,West Bengal,09-08-2024,18-08-2024,Delivered,Delhivery,,5,Bisleri Water Bottle 5L,5L,120,19,2280,0.02,Cash on Delivery,Paid,3,4744
ORD14112,6351,Mitesh Oak,Male,48,Wholesale,jananiacharya@example.org,5827755683,Bhagalpur,Maharashtra,30-08-2024,02-09-2024,Delivered,EcomExpress,,4,Bisleri Water Bottle 2L,2L,29,17,493,0.1,Debit Card,Paid,4.4,12110
ORD14113,8366,Fiyaz Bala,Female,19,Retail,theodoregoswami@example.com,6839201630,Nanded,Maharashtra,27-11-2024,01-12-2024,Delivered,Delhivery,,5,Bisleri Water Bottle 5L,5L,120,11,1320,0.08,Debit Card,Failed,3.1,2643
ORD14114,2496,Vasudha Chana,Male,38,Wholesale,nadkarnijanya@example.org,9.18039E+11,Proddatur,Karnataka,23-12-2024,28-12-2024,Delivered,Delhivery,,2,Bisleri Water Bottle 500ml,500ml,26,2,52,0.11,Credit Card,Failed,2.9,20013
ORD14115,5175,Aachal Bumb,Other,35,Online,aishanigulati@example.com,9.10179E+11,Berhampur,Rajasthan,02-12-2024,10-12-2024,Pending,XpressBees,,1,Bisleri Water Bottle 250ml,250ml,138,5,690,0.06,UPI,Pending,4.8,4768
ORD14116,4601,Vasatika Nanda,Other,27,Wholesale,balakrishnanyochana@example.net,9.11927E+11,Ranchi,Madhya Pradesh,02-11-2024,09-11-2024,Pending,EcomExpress,,3,Bisleri Water Bottle 1L,1L,113,6,678,0.19,UPI,Paid,2.8,7714
ORD14117,8750,Akshay Mitra,Female,22,Wholesale,kashyappahal@example.net,8287733226,Bhavnagar,Delhi,31-01-2025,10-02-2025,Pending,Delhivery,,5,Bisleri Water Bottle 5L,5L,120,16,1920,0.16,Debit Card,Failed,2.3,20046
ORD14118,8346,Leena Kannan,Female,40,Online,ranveer90@example.org,520595202,Sri Ganganagar,Uttar Pradesh,10-09-2024,16-09-2024,Delivered,EcomExpress,,5,Bisleri Water Bottle 5L,5L,120,14,1680,0.25,Credit Card,Paid,1.1,20570
ORD14119,3279,Jagvi Khare,Male,39,Wholesale,farhan57@example.com,9.12708E+11,Baranagar,Telangana,04-01-2025,07-01-2025,Delivered,Delhivery,,1,Bisleri Water Bottle 250ml,250ml,138,1,138,0.21,Credit Card,Paid,4.8,6944
ORD14120,4698,Veer Bhatt,Other,65,Wholesale,chakradharsani@example.com,9.11212E+11,Nellore,Delhi,01-10-2024,08-10-2024,Delivered,EcomExpress,,3,Bisleri Water Bottle 1L,1L,113,11,1243,0.14,Debit Card,Pending,1.1,10794
ORD14121,9856,Gautam Sankar,Other,34,Retail,harish52@example.com,9.14765E+11,Warangal,Rajasthan,19-11-2024,27-11-2024,Returned,Delhivery,Damaged Product,5,Bisleri Water Bottle 5L,5L,120,13,1560,0.14,UPI,Paid,4.8,20611
ORD14122,7807,Aayush Manne,Female,28,Wholesale,gopaldoshi@example.com,9.12927E+11,Ludhiana,Madhya Pradesh,21-09-2024,25-09-2024,Returned,Ekart,Damaged Product,5,Bisleri Water Bottle 5L,5L,120,6,720,0.18,Net Banking,Pending,3.3,11989
ORD14123,2083,Indali Jaggi,Female,49,Retail,chameli25@example.org,9.12361E+11,Kharagpur,Delhi,23-05-2025,24-05-2025,Pending,Delhivery,,3,Bisleri Water Bottle 1L,1L,113,3,339,0.29,Credit Card,Paid,3.6,8593
ORD14124,1018,Oviya Dutt,Female,44,Wholesale,devanomya@example.com,4585701985,Imphal,West Bengal,24-06-2025,02-07-2025,Delivered,EcomExpress,,5,Bisleri Water Bottle 5L,5L,120,13,1560,0.28,Net Banking,Pending,4.2,16118
